SupplierID,NumberOfCustomers,AverageShareofBusiness,AverageSizeofSuppliers,AverageSizeofCustomers,CAGRBusiness,TechnologyInvestment,CountryGDP,CountryGDPGrowth,IndexOfPoliticalTurmoil,IndexOfSocialTurmoil,NumberofProducts,NumberofNewProducts,ProfitabilityLast5Years,Bankruptcy
1234,11,39.88,307.11,274.44,17.48,28.81,596.5909436,-1.72,0.734434574,0.253814027,14,12,-7.41,0
1235,20,58.1,40.52,863.97,17.1,11.42,763.0388795,1.18,0.425866368,0.844666617,9,5,5.23,0
1236,5,46.94,113.25,1714.5,15.09,48.29,376.6106137,-1.47,0.59809653,0.366903563,1,0,-5.7,0
1237,15,73.23,604.1,870.86,6.13,22.89,924.4580843,0.11,0.414187997,0.450095904,10,0,17.53,0
1238,11,69.88,837.44,1304.08,5.2,49.57,845.2181704,1.48,0.620064346,0.709030548,5,3,-3.75,0
1239,16,37.85,41.48,1312.99,11.51,16.86,705.8420289,6.95,0.858853177,0.439286702,1,0,2.68,0
1240,5,22.1,821.15,695.4,4.57,20.97,857.5306477,5.51,0.123573975,0.474093443,18,12,17.78,0
1241,2,32.8,785.4,1047.19,19.43,18.12,910.5433827,-1.62,0.028623685,0.495667354,2,0,28.12,0
1242,15,67.82,197.95,1844.69,1.71,38.34,783.9229648,2.61,0.697501444,0.305328447,17,1,-6.58,0
1243,8,30.15,884.93,1703.18,24.25,33.35,278.3726138,3.33,0.880904775,0.645636767,7,4,6.99,0
1244,7,54.46,205.73,1353.36,-14.81,24.59,713.703434,-0.24,0.037387064,0.696976851,15,3,16.53,0
1245,19,22.06,213.89,254.03,-11.65,16.67,478.4871084,4.48,0.978633278,0.580673729,3,3,23.11,1
1246,4,31.03,891.67,1772.65,20.68,6.13,53.43804093,-2.4,0.470020526,0.155275888,12,4,-7.21,0
1247,4,41.76,167.44,944.95,23.67,48.36,17.08159689,2.6,0.544566343,0.505581894,5,4,8.11,0
1248,10,51.39,926.9,606.87,3.76,17.2,59.33770587,-0.71,0.847251799,0.829746663,4,0,-4.62,1
1249,10,65.14,517.13,882.65,7.27,46.83,964.3488691,0.64,0.668235866,0.858377235,3,3,16.37,0
1250,2,13.53,19.5,241.1,9.66,0.74,683.3291181,5.7,0.222312851,0.355778618,3,2,8.12,0
1251,7,45.95,715.13,1606.62,5.86,48.99,381.6579515,-1.07,0.255775191,0.233021436,6,0,22.84,0
1252,6,11.69,454.56,1857.3,2.29,29.85,610.2803625,-4.53,0.453652483,0.804750518,3,0,-7.76,1
1253,2,54,685.92,974.93,12.27,29.74,235.4803456,3.14,0.3314202,0.084731493,18,3,9.44,0
1254,8,39.37,80.98,617.99,21.87,27.44,48.61069435,-4.28,0.014281527,0.366370975,17,8,-6.12,0
1255,16,61.04,917.02,1048.33,24.26,2.33,30.68022272,1.22,0.827968644,0.633686786,8,0,21.44,0
1256,12,72.13,536.48,1438.94,8.46,21.13,422.9177277,-2.65,0.088832721,0.67499125,6,5,-4.77,0
1257,13,63.54,782.87,566.12,2.48,45.03,456.787014,-1.35,0.102765563,0.162166859,7,6,-3.79,0
1258,10,58.99,657.03,1151.97,-14.01,18.7,65.10767255,-1.9,0.85934664,0.881215194,17,15,25.48,0
1259,9,12.38,844.94,1640.64,-11.8,3.79,194.2355806,-0.41,0.463544453,0.295204351,3,1,9.16,1
1260,4,44.87,270.16,810.97,4.09,31.89,431.652297,-0.53,0.100226061,0.921010973,20,19,3.94,0
1261,5,71.48,217.16,1133.44,24.58,44.35,98.66396443,6.62,0.828123444,0.967632707,17,8,14.02,0
1262,20,70.59,318.13,706.37,6.86,44.42,176.8931673,2.34,0.599627461,0.743188528,13,11,20.68,0
1263,6,32.68,872.97,472.96,15.23,10.21,19.05801016,-0.93,0.57821829,0.436040777,14,3,25.1,0
1264,1,76.08,552.31,953.86,-7.42,38.32,515.9173384,2.82,0.885169222,0.756110866,8,7,18.14,0
1265,8,32.01,288.35,851.1,18.8,31.75,793.9583549,5.93,0.944180726,0.575554988,1,0,25.35,0
1266,17,25.94,486.49,1066.37,24.54,10.42,234.4553573,-2.33,0.422619789,0.614951942,4,4,3.47,0
1267,19,34.97,772.82,1678.18,-11.3,20.78,865.0269104,-3.45,0.982306255,0.489035072,5,1,18.8,1
1268,13,62.08,586.04,1427.17,7.28,47.7,916.4057355,-3.2,0.64698086,0.78320459,9,0,4.49,0
1269,12,60.02,895.9,230.7,7.09,1.88,95.56575706,1.45,0.677391177,0.615628094,8,1,28.7,0
1270,12,64.33,289.94,1775.72,10.49,38.28,601.8670824,4.55,0.851381453,0.583013371,7,7,27.61,0
1271,3,72.02,297.24,529.76,-9.09,32.17,244.2344678,1.84,0.539212818,0.48043818,11,0,6.03,0
1272,19,15.58,372.65,215.5,-4.18,28.84,94.49176648,-3.31,0.996301853,0.777533422,4,4,23.37,1
1273,12,59.39,104.76,718.33,23.26,15.03,528.4530155,1.18,0.656223628,0.38073039,13,10,15.96,0
1274,4,28.77,893.11,1987.58,-8.68,38.26,726.5744377,0.52,0.339430229,0.681390493,19,18,4.95,0
1275,3,30.05,505.7,244.36,-10.66,40.41,778.0277264,-2.3,0.444218819,0.945728919,8,7,28.83,0
1276,15,25.06,145.45,1771.24,21.74,40.33,896.4066729,-2.22,0.826020028,0.592980397,16,1,5.91,0
1277,15,61.06,216.53,1557.32,15.22,24.29,863.3756371,4.31,0.046600475,0.474517533,3,0,20.56,0
1278,15,50.96,36.61,1256.91,3.11,39.42,843.8829677,-3.75,0.350700503,0.913724635,10,2,-9.32,0
1279,7,61.84,791.63,643.49,-12.71,22.51,448.638058,6.84,0.286691151,0.212128367,12,8,27.55,0
1280,11,50.42,328.21,276.84,-1.15,2.37,109.6664209,1.25,0.579463067,0.846178558,14,7,-10.82,1
1281,9,15.31,201.08,842.69,15.33,10.22,730.9645486,-5.91,0.88394044,0.507566956,7,0,15.97,1
1282,17,32.58,733.91,1427.8,9.61,24.28,901.522668,2.96,0.140084821,0.264500952,16,0,0.15,0
1283,16,67.67,24.27,1652.17,21.45,8.4,76.74524719,0.42,0.522434959,0.570731696,20,7,5.79,0
1284,3,34.41,304.16,1366.41,5.93,21.14,512.5097243,-1.99,0.139819801,0.65780878,9,8,21.19,0
1285,11,39.55,68.82,364.77,-4.93,3.48,969.2309667,5.99,0.819126498,0.773296076,1,1,-0.55,1
1286,12,78.61,63.57,1914.87,21.16,25.07,423.62039,4.06,0.013336328,0.029719252,10,4,14.5,0
1287,5,13.52,65.82,1960.91,6.54,7.94,871.0698633,-0.03,0.076985707,0.46886259,15,7,-6.14,0
1288,2,12.86,408.28,739.94,0.99,19.09,77.53852741,0.31,0.409730621,0.370380117,8,8,20.28,0
1289,1,24.79,128.54,922.59,3.48,18.8,397.4030445,3.72,0.889583423,0.547408286,13,11,23.69,0
1290,6,19.44,270.12,1797.98,9.26,43.82,845.647846,-1.17,0.644748512,0.316538279,2,1,22.22,0
1291,2,38.06,831.61,1706.04,-0.54,30.16,183.27123,-2.8,0.902676986,0.817701197,10,7,18.85,1
1292,9,69.3,457.64,1544.86,8.1,40.53,64.97991565,5.4,0.087719484,0.784668473,13,4,20.38,0
1293,6,15.52,878.25,316.72,24.71,17.92,199.2053106,4.35,0.268898267,0.81564475,5,2,20.97,0
1294,2,75.61,788.08,1984.73,-14.41,46.51,693.6351533,3.66,0.380525616,0.756081973,15,15,3.1,0
1295,8,27.89,470.9,1854.65,4.05,0.75,471.2775809,5.31,0.61082838,0.027067623,11,2,-3.83,0
1296,19,67.81,880.75,1850.21,-2.41,49.12,438.5780401,4.24,0.354706694,0.645208919,16,5,7.51,0
1297,5,46.12,679.72,1848.79,-2.05,37.43,554.5599861,-5.74,0.427112311,0.51802577,11,9,28.94,0
1298,11,36.63,662.97,149.3,-13.13,25.02,794.0219633,4.5,0.996782137,0.13263292,9,4,2.62,1
1299,14,12.68,211.89,1370.96,24.4,28.68,692.6539796,-2.6,0.616439927,0.193068869,20,15,22.06,0
1300,4,41.47,651.09,1538.03,7.07,37.63,382.0676001,0.23,0.083318411,0.341092118,15,0,20.79,0
1301,18,51.77,531.68,261.44,20.39,43.63,5.417407062,-3.45,0.197358983,0.272043034,16,12,12.89,0
1302,12,41.24,885.36,907.92,7.9,20.62,177.9728564,3.12,0.447208567,0.931872367,20,19,25.1,0
1303,6,57.25,306.29,1703.27,-5.81,21.22,644.1568576,4.33,0.728776023,0.456426878,8,1,27.71,0
1304,1,33.16,16.35,653.25,19.83,4.42,290.2501735,-2.04,0.51829003,0.026656219,9,0,1.12,0
1305,11,25.58,523.99,171.05,5.33,10.02,61.3557281,3.9,0.24372609,0.505130271,4,4,4.15,0
1306,2,47.6,893.17,1139.04,-8.8,14.72,723.7769691,0.29,0.655736679,0.825352858,7,0,3.08,1
1307,12,43.06,687.75,918.45,-13.67,19.05,512.0514401,2.24,0.448394871,0.642353648,13,9,-9.92,0
1308,6,46.37,763.52,173.87,3.76,10.54,693.7619076,-4.68,0.097583254,0.768453467,18,9,2.49,0
1309,7,61.52,539.39,1036.81,-11.46,33,716.4112352,-4.97,0.840374444,0.157847238,16,11,5.33,1
1310,11,54.97,593.55,1361.42,-1.01,17.07,548.7748682,1.51,0.555334243,0.618968469,15,3,21.53,0
1311,4,45.91,708.33,1437.61,-12.08,11.35,273.1723528,0.4,0.453035377,0.235154253,4,0,6.27,0
1312,12,65.45,239,1103.85,5.62,9.49,621.8714598,-2.33,0.052564672,0.771782949,10,6,17.57,0
1313,14,42.43,612.11,1885.34,8.33,34.9,54.33813805,6.25,0.7342467,0.837565844,2,1,4.05,0
1314,3,60.2,739.54,932.32,-13.83,34.34,631.5810158,2.5,0.382625471,0.983370757,17,1,-2.13,0
1315,9,46.78,451.8,213.64,7.42,45.9,634.2674913,0.52,0.597083652,0.389945628,6,5,14.09,0
1316,5,23.22,94.11,1959.15,-13.03,33.55,252.4384506,1.29,0.834208422,0.393213561,2,1,21.53,1
1317,12,33.66,47.52,1232.13,-9.14,43.08,463.7868669,-3.73,0.711923255,0.146064448,19,9,21.92,0
1318,18,44.34,610.54,855.02,21.11,20.03,797.8306884,4.85,0.688335731,0.557612121,2,1,-3.78,0
1319,1,24.62,83.93,903.23,6.23,17.42,662.9875317,-5.74,0.738787305,0.878977335,2,0,-3.51,1
1320,10,44.4,720.29,380.33,-5.4,39.78,867.5152164,-3.68,0.639880979,0.610174861,7,7,-3.09,1
1321,6,29.44,945.44,437.15,-11.71,23.52,758.6103679,0.74,0.068973865,0.58275922,6,2,28.05,0
1322,6,17.78,583.93,1825.45,-8.97,6.53,932.4838961,0.89,0.147572984,0.330424873,4,2,18.68,0
1323,15,30.45,258.3,1942.26,23.06,16.22,116.9627327,-3.17,0.849452642,0.337851693,7,6,22.4,0
1324,17,15.74,516.97,432.35,-3.99,19.68,604.2981821,6.45,0.040320868,0.121444401,20,6,5.24,0
1325,18,12.67,460.2,1730.03,24.43,12.99,562.1819464,5.52,0.593129727,0.121159536,8,1,20.36,0
1326,6,10.28,163.7,351.73,-14.22,49.35,856.954467,-3.06,0.403337361,0.610030164,9,9,7.92,1
1327,14,23.61,737.21,191.4,19,15.25,66.00144895,0.8,0.998785388,0.109215668,14,6,-7.25,1
1328,19,30.08,534.75,1971.11,6.43,32.77,814.7877102,3.34,0.735442978,0.673587135,8,3,-5.23,0
1329,19,11.91,193.21,626.66,14.9,22.24,370.91884,-1.21,0.387299927,0.938060271,9,5,13.06,0
1330,8,73.31,404.79,990.14,2.21,9.19,257.6557387,3.28,0.02979893,0.359240559,19,17,-2.88,0
1331,3,19.33,874.36,170.27,-6.93,39.49,292.5761248,2.85,0.679969329,0.11914191,11,8,0.79,0
1332,6,68.39,828.36,183.37,4.12,15.96,689.3250811,5.57,0.981622213,0.651202031,1,0,15.28,1
1333,11,39.86,78.53,1279.66,19.61,39.97,84.35548961,4.14,0.189371807,0.660488521,14,5,-2.97,0
1334,13,74.03,518.72,943.64,-14.53,34.25,76.90767137,-0.21,0.283998213,0.020422882,6,2,-10.6,0
1335,6,69.12,940.37,918.72,-5.74,24.43,376.0962546,-3.99,0.895879297,0.843531709,15,5,1.8,1
1336,15,64.85,749.72,1290.22,11.53,44.86,930.1252505,1,0.69630372,0.609522036,12,2,17.79,0
1337,10,66.62,791.25,965.69,-1.63,36.19,733.1439914,6.33,0.644411157,0.702631531,15,2,-3.8,0
1338,2,69.2,313.52,834.5,-0.51,4.74,430.3371487,-0.78,0.323888262,0.550059534,1,1,-1.04,0
1339,16,13.74,850.69,536.54,-6.65,16.1,394.7065463,-5.2,0.423085497,0.639923567,8,1,10.34,0
1340,15,51.55,488.72,103.49,19.93,47.05,602.2454528,4.44,0.705186473,0.704681645,9,9,25.64,0
1341,16,12.68,910.87,809.72,10.4,42.65,434.6726113,-4.73,0.249494533,0.638276959,17,2,12.85,0
1342,7,46.7,729.03,1026.76,-6.24,25.48,440.5130634,6.18,0.059820183,0.348610193,4,4,26.05,0
1343,11,18.68,156.86,638.66,10.83,49.9,348.1919318,-5.34,0.025052445,0.864644078,20,7,-9.68,0
1344,6,67.75,190.45,1628.84,-13.69,8.04,889.9874875,5.75,0.081903119,0.276919968,14,12,8.56,0
1345,18,19.97,876.19,373.39,-3.25,46.27,971.790658,-2.07,0.373965099,0.561887494,10,7,-6.22,0
1346,16,48.55,940.25,1587.1,-12.69,0.19,321.221021,-5.54,0.835912982,0.713262268,4,0,25.86,1
1347,20,58.7,523.46,757.42,-2.9,42.8,597.3818679,-5.69,0.629126314,0.285464499,8,6,-9.57,0
1348,8,52.48,11.12,1681.1,4.48,3.22,297.9545768,3.5,0.255428813,0.693301399,3,2,23.68,0
1349,9,38.53,327.91,572.69,13.87,18.83,123.2251662,4.92,0.861550335,0.713171745,9,8,25.34,0
1350,18,43.96,434.37,636.16,-7.81,12.41,185.1483105,-4.42,0.938249114,0.213074377,3,3,-10.63,1
1351,20,39.26,35.58,1789.33,20.7,41.36,429.9559984,5.87,0.081344246,0.36918188,18,5,-10.66,0
1352,16,35.33,113.64,1961.88,16.39,22.82,88.63700888,-4.76,0.042784657,0.558105357,2,0,-3.17,0
1353,4,74.8,733.66,1919.13,-2.83,27.53,405.8279953,-4.88,0.353267297,0.244016896,10,3,-4.46,0
1354,16,64.46,925.78,1292.48,4.46,8.3,923.0225294,-3.79,0.973230275,0.605044079,14,5,7.16,0
1355,5,23.91,943.58,144.46,5.82,16.99,329.6943817,-1.81,0.311879102,0.817104264,2,2,10.3,0
1356,8,26.69,881.29,410.94,16.75,0.86,17.69983567,-0.21,0.470297012,0.591295466,14,10,1.25,0
1357,10,14.85,896.93,988.81,21.21,2.49,38.55414527,-5.13,0.353259186,0.198088842,12,5,19.56,0
1358,15,35.69,364.2,1522.86,24.49,18.19,676.87531,6.39,0.038784316,0.684685846,9,4,25.7,0
1359,13,41.61,265.12,302.72,24.78,14.87,262.6505541,-3.48,0.185617755,0.913489814,6,1,-10.53,0
1360,16,33.44,603.35,1720.51,-2.19,6.34,778.8050171,-1.89,0.222574124,0.456966869,15,14,20.83,0
1361,10,62.19,195.28,1370.66,11.06,43.82,172.7525232,4.19,0.351771174,0.705770239,1,1,4.02,0
1362,16,59.58,464.75,986.53,15.82,41.16,677.7175229,-1.32,0.574915987,0.92663852,4,3,27.73,0
1363,2,59.33,165.64,206.42,8.45,27.23,929.675978,0.1,0.3460101,0.924401526,12,0,21.35,0
1364,2,40.15,871.97,1576.04,5.28,11.71,886.2981666,0.11,0.29793778,0.692026154,8,1,4.52,0
1365,17,11.27,408.41,1229.81,12.93,16.86,277.0004589,-5.71,0.992181538,0.111989561,8,2,23.43,0
1366,19,17.6,335.53,359.88,15.45,25.86,263.7614266,-1.87,0.200346057,0.386360552,9,6,28.03,0
1367,18,49.75,874.87,1405.16,6.97,23.41,293.7154349,6.62,0.101665363,0.316896653,8,5,1.07,0
1368,20,37.59,515.04,172.08,-12.3,27.54,909.4227304,-3,0.256313134,0.637090572,14,13,3.08,0
1369,11,48.79,911.43,1385.23,-0.98,37.27,174.0222028,-2.68,0.269365828,0.969846484,10,5,-7.55,0
1370,11,40.41,158.53,291.07,24.98,26.01,759.378059,-0.17,0.869310335,0.945955407,13,0,12.91,0
1371,12,76.42,934.99,1060.14,20.04,6.68,918.3590074,-4.91,0.225668174,0.847864821,1,0,-3.29,0
1372,5,79.94,496.76,403.93,18.85,40.83,477.7918304,-0.16,0.427238074,0.881492917,20,10,-10.32,0
1373,20,42.94,695.83,1758.66,12.35,43.83,585.3624979,-3.15,0.314625829,0.580411795,13,11,28.34,0
1374,13,32.89,867.08,1242.16,13.41,23.45,519.3497759,3.46,0.940949894,0.339945081,15,11,11.96,0
1375,11,63.83,641.61,536.89,-8.52,28.83,401.7427229,-0.14,0.152152238,0.670651092,12,9,-10.55,0
1376,17,78.38,850.52,1632.78,-12.92,23.4,985.7722,-5.19,0.18345096,0.638232418,6,4,-2.41,0
1377,11,65.52,301,1531.17,11,31.59,288.1051761,-1.39,0.778049637,0.962795291,20,3,7.46,0
1378,12,15.44,713.91,1807.78,-7.81,38.88,263.9410091,4.61,0.005022041,0.234645922,10,9,4.68,0
1379,4,75.72,709.46,1789.4,-13.13,18.66,640.633835,1.29,0.615576462,0.240204662,9,3,15.38,0
1380,1,76.71,336.8,257.83,-2.94,22.52,941.0570992,-3.02,0.518148705,0.497490542,2,1,20.11,0
1381,1,20.58,923,577.74,23.37,48.97,894.8820508,-4.68,0.633120595,0.122350061,9,6,23.9,0
1382,1,50.19,579.66,615.73,18.72,41.56,336.6074314,3.93,0.778224687,0.706635911,11,11,7.97,0
1383,20,11.37,828.96,1250.96,10.03,14.22,4.79161602,6.28,0.017879595,0.966360245,13,5,15.2,0
1384,13,52.2,267.72,1638.84,3.11,21.99,835.2293694,-1.76,0.164584415,0.213760429,6,4,2.15,0
1385,10,51.95,860.77,1309.41,22.85,5.15,975.9404158,-0.25,0.621634924,0.133112189,13,3,18.3,0
1386,15,35.18,813.18,1398.56,3.56,21.3,872.6913396,-2.68,0.250791181,0.080175917,8,4,2.57,0
1387,18,53,818.18,837.44,-12.49,11.45,537.5261143,3.2,0.017222301,0.617835878,18,18,-4.85,0
1388,7,63.18,115.29,575.42,-7.73,27.71,229.5931823,-2.81,0.821038574,0.999147075,19,9,0.63,1
1389,13,59.99,84.57,433.35,4.22,4.57,422.1802142,-2.65,0.777914416,0.210884426,5,0,-2.77,1
1390,17,70.05,287.49,1963.45,12.72,5.37,343.117965,3.71,0.821632846,0.58386049,5,0,2.91,0
1391,6,58.14,89.62,611.19,13.05,26.88,430.7195876,-0.31,0.383516793,0.340468287,1,0,0.82,0
1392,5,56.41,50.21,1718.26,17.11,39.92,920.61686,-3.52,0.591635796,0.026830856,13,0,-10.98,0
1393,11,46.9,264.15,1553.37,-10.95,7.27,501.3653244,1.96,0.236557436,0.332296429,8,6,-6.51,0
1394,20,29.7,55.51,1243,11.95,9.22,682.0017811,-4.5,0.630844341,0.542479454,10,0,18.71,0
1395,1,32.12,305.72,1445.2,5.73,0.46,46.16783877,0.43,0.519072211,0.642940163,9,5,-6.85,1
1396,18,77.73,711.01,1530.92,17.31,45.88,421.7510364,2.43,0.705978785,0.796438973,16,15,6.94,0
1397,4,39.95,591.18,155.91,-7.55,14.98,845.1675629,-3.67,0.297249334,0.524146131,15,14,11.51,0
1398,6,16.02,533.02,935.05,13.01,39.79,530.218322,-3.44,0.521176652,0.831831707,13,11,3.28,0
1399,13,12.75,702.62,403.78,1.26,31.34,660.4131542,5.96,0.064280875,0.44237263,15,4,18.48,0
1400,12,45.6,716.97,620.76,-14.1,4.37,266.278885,0.87,0.297341376,0.909651894,12,7,13.91,0
1401,12,29.61,47.58,983.9,-2.36,26.26,810.718658,5.38,0.416256414,0.634890378,16,16,1.51,0
1402,20,62.11,367.22,586.91,9.9,9.63,527.2551762,-5.48,0.739084071,0.17574846,19,15,3.08,0
1403,9,40.95,787.77,553.71,19.46,8.32,562.5988099,5.08,0.841759567,0.751639549,7,3,-4.05,0
1404,5,42.49,719.89,586.64,-2.51,28.58,189.3225667,4.15,0.66898297,0.264336344,1,0,15.71,0
1405,3,28.72,259.22,1003.88,-12.19,0.57,990.2451345,1.68,0.934097293,0.530480879,8,6,-1.64,1
1406,4,21.78,404.89,262.99,16.41,16.56,966.407831,-1.1,0.3535518,0.680041182,8,1,24.92,0
1407,12,42.56,890.45,423.33,-3.12,40.69,413.4211943,-0.95,0.347030863,0.600821076,4,3,9.37,0
1408,17,39.98,172.78,472.4,-9.06,27.74,64.48043469,-5.43,0.737133039,0.078251757,20,1,14.4,0
1409,6,65.39,426.33,1543.48,-6,25.12,482.7730855,-4.31,0.62816993,0.39922956,2,2,22.54,0
1410,6,21.27,359.69,904.1,-9.33,45.45,640.0110101,3.88,0.530359878,0.819806207,5,3,15.91,0
1411,15,57.95,597.55,1830.5,-12.54,40.64,925.0434704,2.98,0.715385194,0.680159301,11,2,17.41,0
1412,1,33.69,66.22,1932.1,-13.89,29.88,622.7944999,3.27,0.151062851,0.951748329,1,1,9.27,0
1413,3,17.2,268.97,632.32,-14.05,24.76,962.7812125,-1.58,0.883642109,0.906888739,7,2,4.45,1
1414,20,33.8,645.24,974.12,-7.84,11.89,644.7813648,-0.69,0.67569621,0.948165991,6,3,-5.04,1
1415,20,61.04,883.77,1783.71,-12.05,49.19,782.7821649,6.47,0.005693287,0.861289152,5,5,18.63,0
1416,1,37.12,257.59,449.49,16.54,38.9,310.0491024,6.4,0.390369391,0.393581972,12,7,-8.11,0
1417,3,62.99,690.03,1200.19,-0.01,5.13,778.7164904,3.46,0.731381634,0.456987586,17,7,7.69,0
1418,15,15.38,442.02,120.83,-7.66,43.76,341.3084963,6.55,0.940880802,0.250595334,8,8,10.6,1
1419,17,59.95,232.9,592.87,11,8.51,23.15060407,-0.24,0.704386004,0.311254608,11,3,10.08,0
1420,10,20.96,911.56,1191.44,-9.14,8.99,727.5171259,1.21,0.336985009,0.795976744,6,4,27.23,0
1421,2,72.17,784.73,1559.72,-12.48,22.63,737.2809432,-1.22,0.552601525,0.026259483,1,0,22.07,0
1422,9,21.44,462,1767.09,-13.23,38.85,34.82537643,3.1,0.274479955,0.056884922,3,3,-2.28,0
1423,17,42.84,776.86,439.86,-6.64,20.11,210.5851592,1.51,0.575895855,0.055276699,20,6,24.76,0
1424,1,62.32,535,1302.44,-6.98,39.84,282.479361,-1.39,0.050387508,0.127612075,14,10,24.88,0
1425,1,41.85,819.02,858.16,12.6,35.29,929.8025085,5.44,0.134977974,0.854781692,20,17,14.54,0
1426,7,77.78,783.55,590.67,6.86,46.32,144.1226231,-5.96,0.496126768,0.610610372,20,11,15.88,0
1427,12,19.95,105.54,219.98,-12.8,2.56,558.591904,0.95,0.586027814,0.426148243,10,10,7.59,1
1428,6,60.7,223.61,1458.68,20.95,22.55,948.8457844,2.52,0.568639863,0.072629881,5,2,20.96,0
1429,8,16.14,845.86,296.33,-13.18,31.47,694.5075347,4.84,0.550744996,0.511485727,16,1,3.23,1
1430,7,59.27,944.8,1611.12,24.72,29.25,88.19200964,-2.72,0.698929033,0.159870506,4,1,-3.25,0
1431,4,75.12,177.08,1271.13,-2.55,40.65,681.5726811,5.35,0.052861536,0.345984943,20,9,3.67,0
1432,1,46.03,435.66,1914.65,-14.78,15.4,351.7002244,-2.57,0.612749808,0.573874032,16,5,19.16,0
1433,12,47.18,295.55,138.72,-6.93,1.33,896.7552726,2.18,0.817157201,0.430526178,16,10,19.32,0
1434,17,28.23,349.47,1939.54,22.38,48.94,487.9371982,5.75,0.04395949,0.922692881,3,2,-7.93,0
1435,1,11.16,729.55,1571.64,8.41,47.09,275.4765775,4.46,0.975991371,0.414876551,10,3,25.47,1
1436,6,19.85,281.32,978.33,9.65,1.91,156.3035081,-3.74,0.518584603,0.245599226,13,0,20.91,0
1437,6,46.33,571.4,815.54,6.98,40.98,688.6000958,-0.49,0.565680795,0.916298611,14,4,14.57,0
1438,10,75.57,605.13,1894.49,-13.54,9.6,220.0389229,5.39,0.972035222,0.33401963,16,2,27.8,0
1439,11,33.64,155.3,1446.55,-3.96,20.85,781.6502693,3.67,0.356424135,0.404983251,6,1,17.33,0
1440,12,23.74,513.57,212.05,15.7,17.78,549.4489774,-0.57,0.194149722,0.624236321,17,17,7.56,0
1441,9,59.67,716.42,1559.26,23.17,49.48,802.5427896,2.53,0.921327577,0.511025917,17,9,13.03,0
1442,8,58.72,240.19,1018.69,-0.33,39.74,47.51467144,-2.96,0.829963466,0.375824836,10,9,3.66,0
1443,11,78.75,792.26,382.5,-4.9,2.29,978.7932641,3.69,0.436090562,0.88857494,2,0,11.12,0
1444,5,28.99,929.63,701.61,-13.56,36.6,778.0475461,1.05,0.728949173,0.139715838,18,13,0.89,0
1445,5,16.4,915.1,1920.03,0.53,1.55,886.0527759,-0.82,0.177281356,0.808093133,16,3,-4.11,0
1446,9,69.54,629.46,1410.93,16.8,46.08,315.9036274,-5.36,0.272976214,0.826224275,2,1,9.7,0
1447,1,11.2,222.08,856.6,-3.96,24.91,749.3772392,4.57,0.070799678,0.86143515,2,2,-8.21,0
1448,20,23.97,722.43,402.8,10.08,8.69,700.3292743,-1,0.070170863,0.799037155,9,2,20.4,0
1449,17,29.67,820.83,1385.37,-7.15,9.67,114.9230397,-3.79,0.627456662,0.633211668,13,3,24.41,0
1450,13,35.27,647.81,851.32,1.01,19.92,793.1785757,-5.1,0.055159231,0.817996177,17,13,-5.05,0
1451,9,14.54,714.67,1692.57,-14.65,42.46,19.72513484,-0.65,0.732731373,0.753581896,18,14,10.73,0
1452,18,19.55,167.34,776.44,-0.01,5.25,959.776832,-3.48,0.821297523,0.605073228,5,1,-3.38,1
1453,16,26.03,842.32,1119.34,-12.21,29.02,407.2591114,-5.25,0.742228493,0.787075791,18,10,19.84,1
1454,7,12.63,538.66,725.82,-9.03,28.32,560.9268588,1.67,0.777601008,0.219991265,8,2,-6.41,1
1455,18,42.48,937.6,434.73,15.36,15.96,779.8945134,6.99,0.347760714,0.788885816,3,2,-7.61,0
1456,11,47.75,110.44,1037.19,5.81,40.63,377.4535721,3.17,0.990892335,0.49429828,4,2,12.77,1
1457,14,23.62,224.81,1033.42,12.29,18.37,478.6668086,-4.91,0.260332556,0.172218709,13,11,5.04,0
1458,20,65.77,378.32,1150.68,13.5,47.76,58.40019386,2,0.384723216,0.63128264,11,7,-1.75,0
1459,14,18.89,818.01,153.35,-8.56,14.89,191.0838718,-0.22,0.116827549,0.77728156,11,1,19.71,0
1460,11,71.09,830.58,1921.82,4.88,42.55,98.74336999,0.23,0.65292474,0.058198574,12,8,11.28,0
1461,17,27.56,436.26,1192.65,-9.16,37.19,412.6907261,1.4,0.735557838,0.237130968,13,2,18.04,0
1462,13,67.67,129.78,1157.13,10.19,10.65,849.4561971,-5.85,0.761824756,0.74993235,18,0,25.96,0
1463,17,11.38,162.17,1901.83,-7.16,36.6,694.2827078,-3.97,0.002759609,0.96648973,10,6,13.87,0
1464,7,74.21,296.52,582.96,23.38,27.22,756.9032856,-5.79,0.407249306,0.703607144,9,0,17.14,0
1465,17,28.44,38.61,1028.88,-2.67,8.68,563.0923015,3.02,0.342235634,0.760841474,11,9,1.27,0
1466,17,57.76,584.56,596.38,-6.78,19.76,945.6824295,-3.83,0.825856461,0.628798444,16,11,1.75,0
1467,6,64.54,394.56,1337.54,2.8,11.31,210.1123516,-3.81,0.328588101,0.476511884,9,4,-2.97,0
1468,12,22.26,512.84,1773.04,19.64,31.96,83.2937672,4.11,0.254751861,0.384515243,9,8,-2.35,0
1469,13,54.59,26.83,1181.03,-5.44,19.68,9.408361371,-3.68,0.981331872,0.124544282,12,6,-4.89,0
